city id,city,country,lat,lon,temp_solar_noon,hum_solar_noon,cloudiness_solar_noon,windiness_solar_noon
5062096,Stutsman,US,46.9583,-98.9336,42.06,39,1,12.66
5989203,Kangiqsualujjuaq,CA,58.6914,-65.9525,5.0,72,75,8.05
1260771,Palāsa,IN,18.7667,84.4167,87.55,30,67,13.49
1213721,Sinabang,ID,2.4803,96.3801,86.85,63,92,3.33
3003045,Le Palais,FR,47.3456,-3.1541,55.49,82,20,12.66
744873,Kagizman,TR,40.1567,43.1342,18.32,73,0,4.61
7654016,Mmale,BW,-22.2827,26.9834,87.91,39,100,9.64
1143816,Dasht-e Qal‘ah,AF,33.03,63.8394,60.24,33,100,7.27
4025994,Coahuayana de Hidalgo,MX,18.7,-103.6583,78.8,47,1,7.72
2077456,Australia,AU,-25.0,135.0,100.49,14,0,5.84
1643812,Gotalalamo,ID,2.0333,128.3167,85.06,66,100,7.07
1529531,Dunhuang,CN,40.1667,94.6833,53.08,34,31,8.57
2476301,Tindouf,DZ,27.6711,-8.1474,68.0,42,40,27.63
132142,Ostān-e Hamadān,IR,34.8333,48.5833,39.2,56,75,4.61
480453,Tumbotino,RU,55.9993,43.0236,3.11,72,0,4.47
2017384,Rudnaya Pristan',RU,44.3614,135.8116,23.36,82,1,6.89
664902,Titeşti,RO,45.0167,25.0,46.99,62,40,6.29
3665361,Amazonas,BR,-5.0,-63.0,91.65,47,90,3.2
1309611,Myeik,MM,12.4333,98.6,90.63,35,64,4.99
5983202,Inglis,CA,50.9447,-101.252,20.37,97,0,10.8
7037155,Wonorejo,ID,-8.0691,113.0708,80.92,67,60,4.18
3473817,Porto Velho,BR,-32.0333,-52.0917,82.71,69,75,11.5
1641977,Kalianget,ID,-7.05,113.9333,85.77,70,95,10.42
1152562,Kui Buri,TH,12.0828,99.8543,86.0,51,20,4.61
609862,Atyraū Oblysy,KZ,47.0,52.0,21.2,79,0,6.71
148617,Aghdam Rayon,AZ,40.0,47.0,41.4,67,79,11.25
1816373,Bijie,CN,27.3125,105.2942,57.49,69,94,2.98
2399001,Mayumba,GA,-3.432,10.6554,82.38,77,80,9.33
2028357,Ulaan-Uul,MN,46.0674,100.8172,26.22,82,0,12.44
2018813,Novyy Uoyan,RU,56.1572,111.7056,0.84,84,100,1.45
6126200,Rochfort Bridge,CA,53.9169,-115.0355,42.8,45,90,11.5
779622,Havoysund,NO,70.9963,24.6622,12.2,67,0,11.5
2015913,Suntar,RU,62.1444,117.6319,-19.32,85,99,5.08
1280878,Kangxiwar,CN,36.2,78.7667,33.04,52,0,10.92
1525736,Barshatas,KZ,48.1697,78.6614,9.0,93,31,3.53
1501706,Krutikha,RU,53.9599,81.2093,2.28,92,100,11.56
1688119,Santa Josefa,PH,7.9911,126.03,75.63,92,100,1.95
6116548,Rankin Inlet,CA,62.8173,-92.0832,-3.75,71,75,9.22
2333064,Kuta,NG,9.8667,6.7167,100.17,8,2,2.48
1281019,Hotan,CN,37.0997,79.9269,56.28,29,0,3.83
2830425,Spindelwag,DE,48.0,10.0,52.05,50,0,4.61
3919884,Colchani,BO,-20.3,-66.9333,62.19,39,14,5.84
1637001,Luwuk,ID,-0.9516,122.7875,87.75,55,92,2.46
1799319,Niuchehe,CN,29.0485,110.975,72.86,51,35,9.82
443187,Karaman Province,TR,37.0833,33.25,26.24,88,100,8.68
8054418,Shangdu,CN,42.25,116.008,33.58,89,0,12.62
151610,Ngorongoro,TZ,-3.2397,35.4875,64.0,85,100,1.32
1054329,Vangaindrano,MG,-23.35,47.6,87.48,68,6,8.66
5974962,Highland Grove,CA,45.0668,-78.0828,26.02,54,58,4.61
96994,Dahuk,IQ,36.8695,42.994,44.44,57,61,5.95
3929520,San Juan de Marcona,PE,-15.3653,-75.1622,74.52,66,59,14.29
1337619,Ugoofaaru,MV,5.6667,73.0,82.67,69,92,10.58
3357114,Grootfontein,NA,-19.5667,18.1167,65.08,90,100,11.63
3854988,Gobernador Costa,AR,-44.0499,-70.598,58.19,36,31,33.78
2029624,Ongon,MN,46.9826,103.7839,12.97,93,100,4.83
7645217,Losap,FM,6.894,152.74,82.44,77,62,21.36
908734,Lyembo,ZM,-14.2333,28.2333,75.45,81,100,5.12
1499385,Manzya,RU,58.4922,96.2617,-7.74,85,50,5.21
146183,Perivólia,CY,34.8292,33.5833,57.87,44,40,17.27
3581511,Orange Walk District,BZ,17.8333,-88.8333,66.99,100,90,4.61
2016443,Skovorodino,RU,53.9833,123.9167,1.38,85,91,3.53
295629,Ashdod,IL,31.8167,34.65,60.12,39,20,6.91
5927708,Coral Harbour,CA,64.1341,-83.1662,6.8,85,90,3.44
5877543,Wainwright,US,70.6369,-160.0383,-13.97,90,100,13.2
519705,Novaya Derevnya,RU,63.9011,38.0602,-13.74,86,2,6.4
2322552,Takum,NG,7.2667,9.9833,96.15,10,64,6.26
3495684,Oviedo,DO,17.8014,-71.401,82.4,69,40,16.11
3516522,Soto la Marina,MX,23.7667,-98.2167,79.0,49,0,17.0
3674293,Mosquera,CO,2.5086,-78.4511,82.13,70,22,8.5
5983720,Iqaluit,CA,63.7506,-68.5145,-16.6,76,90,3.44
2025197,Dada,RU,49.1678,136.4726,9.68,94,99,8.93
3831682,Dundas,GL,76.55,-68.8,-22.52,67,0,1.99
2013465,Verkhoyansk,RU,67.5447,133.385,-28.88,77,25,0.69
2035189,Sanchahe,CN,44.9631,126.0153,19.96,97,100,15.14
5650429,Eden,US,47.27,-111.2722,38.82,56,1,28.77
2524842,Domus de Maria,IT,38.944,8.8635,62.87,72,0,16.11
3863503,Cafayate,AR,-26.073,-65.9761,71.76,55,67,7.85
1510695,Baykalovsk,RU,70.69,83.62,-30.55,84,41,2.8
2094342,Kavieng,PG,-2.5744,150.7967,84.94,73,0,9.89
1843491,Iksan,KR,35.9439,126.9544,65.19,42,0,18.7
5870308,North Slope,US,69.2506,-152.0006,-15.74,88,91,10.85
2290609,Dabakala,CI,8.3667,-4.4333,97.05,9,21,5.21
71687,Rudum,YE,14.0851,47.7431,79.84,46,52,7.02
6157570,Stony Rapids,CA,59.2603,-105.8351,17.6,79,75,3.44
2068145,Kulpara,AU,-34.0667,138.0333,73.0,45,36,7.0
3986553,San Jerónimo de Juárez,MX,17.1333,-100.4667,85.84,41,0,8.88
3832376,Yacimiento Río Turbio,AR,-51.5732,-72.3508,51.8,82,90,8.05
1265534,Kurāra,IN,25.9833,79.9833,84.97,16,0,7.58
80509,Al Bardīyah,LY,31.7561,25.0865,59.23,53,49,10.4
3437689,Naranjal,PY,-25.9667,-55.1833,93.2,40,0,10.36
3874943,Quellón,CL,-43.1167,-73.6167,59.0,72,40,5.75
211384,Longanio,CD,-2.25,23.3,85.08,51,80,2.04
841412,Yuzhnyy,RU,45.0222,41.0097,31.73,99,3,5.23
1270118,Hesla,IN,24.0667,85.8833,82.67,17,39,7.11
1788491,Xinzhai,CN,36.9428,107.9476,56.88,31,52,11.21
3027582,Chalabre,FR,42.9825,2.0054,56.37,72,90,12.66
2315417,Inongo,CD,-1.95,18.2667,80.35,57,57,2.35
2282006,San-Pédro,CI,4.7485,-6.6363,81.12,83,73,7.96
5971679,Harty,CA,49.4835,-82.6831,26.6,59,75,14.97
102527,Sakakah,SA,29.9697,40.2064,57.2,44,0,11.5
4923096,Lynn,US,40.0498,-84.9397,30.58,74,1,13.8
3153910,Hansnes,NO,69.9624,19.6186,16.45,68,0,27.63
2215636,Libya,LY,25.0,17.0,67.14,24,0,9.22
2110384,Funafuti,TV,-8.5172,179.1305,84.2,84,90,5.75
4030656,French Polynesia,PF,-15.0,-140.0,81.68,66,64,10.04
1298480,Sagaing Region,MM,23.5,95.5,95.92,23,30,1.54
215771,Isiro,CD,2.7739,27.616,87.28,27,99,3.74
6116154,Raleigh,CA,51.5668,-55.7313,3.07,66,40,14.97
780166,Finnmark,NO,70.0,25.0,5.77,66,0,25.32
2064155,Onslow,AU,-21.65,115.1,91.8,50,37,6.91
2032490,Bayan-Ovoo,MN,49.0167,111.6333,10.69,81,0,21.5
2093846,Kiunga,PG,-6.1219,141.2906,94.1,48,100,2.04
3397873,Itaú,BR,-5.8397,-37.9928,92.62,41,9,9.46
579432,Balezino,RU,57.9796,53.0106,-2.7,89,98,5.26
396460,Khushaybī al Ḩaḑar,SA,25.7621,43.2835,71.19,37,0,7.23
2017370,Russia,RU,60.0,100.0,-6.75,87,100,3.89
3463120,Formoso,BR,-14.9467,-46.2319,79.3,63,89,9.35
3690733,Yauya,PE,-8.9833,-77.3,60.57,42,83,4.23
5350605,Frazier Park,US,34.8228,-118.9448,53.15,27,1,19.57
2176715,Barringun,AU,-29.0167,145.7167,96.24,20,0,10.92
2025630,Chara,RU,56.9064,118.2631,-11.52,80,46,2.19
3479308,Paind do Araguaia,BR,-11.4403,-50.3142,78.55,82,100,4.88
4956915,Ash Point,US,44.0556,-69.0867,28.92,43,1,9.22
1516593,Zhezdi,KZ,48.0644,67.0539,16.3,91,100,13.53
1736305,Kuala Kedah,MY,6.1,100.3,89.53,48,20,6.91
3424607,Tasiilaq,GL,65.6145,-37.6368,33.8,80,75,28.77
653760,Kaskinen,FI,62.3759,21.2261,29.98,98,100,11.16
1525504,Belogor’ye,KZ,51.5297,77.4714,11.59,91,100,14.7
2630299,Hofn,IS,64.2539,-15.2082,42.8,65,90,25.32
3393764,Oeiras,BR,-7.0253,-42.1311,89.35,55,100,3.22
6114685,Qikiqtarjuaq,CA,67.5555,-64.0249,-18.4,76,1,9.22
3520161,Sabancuy,MX,18.9667,-91.1833,79.65,52,0,4.61
3827832,Rumo Cocha,PE,-3.7792,-73.3119,87.8,70,75,3.44
6152248,South Indian Lake,CA,56.7795,-98.9281,27.19,97,99,9.17
3441442,Ombues de Lavalle,UY,-33.9167,-57.7833,83.53,45,20,9.22
103035,Rābigh,SA,22.7986,39.0349,76.68,34,0,7.94
549748,Kholmogory,RU,64.2229,41.656,-16.6,69,0,6.71
2387440,Dam,CF,6.4833,17.4333,96.22,10,100,6.06
2125072,Kamchatka,RU,55.0,159.0,20.28,95,100,4.36
2087362,Salamo,PG,-9.6603,150.7856,84.88,70,65,1.21
7839384,Paroo,AU,-27.9874,145.7175,95.74,19,0,13.87
4968894,Kingfield,US,44.9592,-70.154,28.96,46,1,13.8
1648512,Bobong,ID,-1.947,124.3829,85.21,64,80,3.65
216404,Gbadolite,CD,4.2833,21.0167,100.45,23,100,3.09
5859193,Chignik,US,56.2953,-158.4022,30.25,93,99,1.72
688279,Yavoriv,UA,49.0167,22.914,36.3,87,90,6.71
3445983,Tucano,BR,-10.9631,-38.7867,91.49,35,100,5.3
66108,Shāhrūd,IR,36.4167,55.0167,45.43,52,0,6.91
6062100,Lupin Mine,CA,65.7643,-111.2232,-16.6,76,97,13.8
1517529,Uzynkair,KZ,45.7167,60.9,32.94,82,83,17.34
3388145,São Raimundo Nonato,BR,-9.0153,-42.6994,88.59,50,8,7.07
2028051,Akana,RU,63.9,119.0167,-22.83,85,91,3.65
4770766,Louisa,US,38.0251,-78.0042,36.28,41,1,4.61
1540475,Turtas,RU,58.9417,69.1325,-6.14,89,100,6.2
3114980,Urduña / Orduña,ES,42.9944,-3.0097,58.05,62,20,18.41
5274473,Stanley,US,44.96,-90.9371,24.21,68,90,10.36
5877087,Uganik,US,57.7667,-153.4,33.8,60,1,4.59
2158977,Mallacoota,AU,-37.55,149.75,83.61,47,0,10.07
3526756,Isla Mujeres,MX,21.2311,-86.731,75.58,57,40,8.05
1792999,Tiandeng,CN,23.1266,107.0937,73.6,46,0,11.12
3462710,Galheiro,BR,-18.9667,-51.95,87.53,49,40,4.81
2066859,Marvel Loch,AU,-31.4667,119.4667,88.68,19,0,5.64
3423146,Ilulissat,GL,69.2167,-51.1,6.8,72,90,4.61
1799897,Nanma,CN,36.1817,118.1583,66.7,27,0,9.44
1860941,Jūrokuban,JP,30.6,130.9833,66.2,45,20,12.66
6691320,Nord-du-Québec,CA,51.962,-74.8961,13.55,95,47,9.71
3141548,Rognan,NO,67.0953,15.3878,23.0,80,90,40.29
5887448,Arviat,CA,61.1088,-94.0585,-2.2,78,75,8.05
1529626,Baijiantan,CN,45.6333,85.1833,29.93,90,18,3.87
6137052,Sachs Harbour,CA,71.9841,-125.2463,-12.03,88,100,12.3
153214,Morogoro,TZ,-8.0,37.0,89.38,50,95,4.41
1614696,Pak Chom,TH,18.0206,101.8983,87.28,39,11,3.44
2183619,Raumati South,NZ,-40.95,174.9833,67.69,64,100,26.46
5873776,Seward,US,60.1042,-149.4422,26.33,54,1,7.23
2220853,Yokadouma,CM,3.5167,15.05,102.52,15,88,1.68
3980487,Venado,MX,22.9333,-101.0833,78.19,16,0,10.67
2597172,Tiapoum,CI,5.1362,-3.0231,85.84,64,14,6.51
1628757,Sangkulirang,ID,0.9833,117.9667,84.85,72,89,3.69
2017155,Saskylakh,RU,71.9167,114.0833,-28.03,83,5,1.14
3467850,Campinhos,BR,-14.8667,-40.8833,83.32,51,85,2.1
3581418,Privassion Camp,BZ,17.0333,-88.95,70.68,64,90,6.91
3854981,Gobernador Gregores,AR,-48.7506,-70.2474,53.67,65,100,13.44
1518062,Torghay,KZ,49.6339,63.4981,-2.94,87,45,6.87
2089478,Northern Province,PG,-9.0,148.5,87.87,58,100,5.08
3661948,Marechal Thaumaturgo,BR,-8.9411,-72.7917,75.18,93,99,1.88
209598,Manono,CD,-7.3,27.4167,78.82,84,100,3.15
698247,Oster,UA,50.9506,30.8823,36.45,75,20,6.71
1061412,Mananara,MG,-16.1667,49.7667,83.91,72,99,5.21
933077,Shakawe,BW,-18.3667,21.85,77.79,75,88,9.75
363533,Zalingei,SD,12.9096,23.4741,86.45,13,48,5.7
2179671,Manawatu-Wanganui,NZ,-39.95,175.0167,72.48,65,89,10.0
1307641,Myoma,MM,20.1333,92.8833,84.65,38,83,7.38
6445087,Saint-Mandrier-sur-Mer,FR,43.0667,5.9333,59.63,67,20,20.71
3406001,Batalha,BR,-4.025,-42.075,88.05,59,18,5.57
1538730,Omskiy,RU,57.6356,91.9072,-4.95,88,63,4.21
1528998,Yumen,CN,40.2833,97.2,47.12,46,0,14.43
2485794,Ouargla Province,DZ,30.5,6.1667,80.67,14,19,14.32
3370221,Banghoek,ZA,-33.9167,18.9167,71.83,46,40,18.41
2032436,Bayasgalant,MN,46.9833,112.05,9.3,87,66,19.91
478050,Ust'-Kulom,RU,61.6864,53.6902,-15.25,85,100,4.41
5955550,Forest Lawn Industrial,CA,51.0334,-113.9687,40.64,31,90,5.75
3685070,Durania,CO,1.2667,-70.1833,86.07,64,68,4.34
1522605,Kīevka,KZ,50.2619,71.5514,8.28,94,100,14.18
5882640,Aguanish,CA,50.2168,-62.0818,15.8,53,1,14.97
2841488,Sankt Peter,DE,48.0167,8.0333,58.37,51,0,2.3
3374351,Pombas,CV,17.1503,-25.0201,75.2,57,40,36.82
389469,Baladīyat ar Rayyān,QA,25.2,51.05,74.17,50,40,10.36
3581398,Punta Gorda,BZ,16.0984,-88.8097,73.4,73,75,4.61
921745,Nioumachoua,KM,-12.3614,43.7153,83.43,69,100,4.88
1808212,Hechuan,CN,29.9947,106.2572,69.04,46,0,4.47
7627186,Pingelap,FM,6.2059,160.7033,82.35,76,100,15.95
2444219,Gouré,NE,13.9835,10.2704,80.01,12,0,10.0
2426991,Ngardiana,TD,13.2341,18.2975,86.34,12,0,7.63
749100,Çilimli,TR,40.8936,31.0492,42.73,63,0,2.71
1605742,Ta Phraya,TH,14.0031,102.8054,88.29,33,40,4.5
524100,Muyezerskiy,RU,63.9333,31.65,-3.62,90,69,9.46
1632998,Pamanukan,ID,-6.2842,107.8106,84.56,70,77,10.29
4063619,Gadsden,US,34.0143,-86.0066,55.76,28,1,8.05
828886,Horad Pinsk,BY,52.1214,26.0728,32.14,99,89,7.74
5933900,Cumberland House,CA,53.9668,-102.2676,29.97,97,79,11.03
5335846,Channel Islands Beach,US,34.1581,-119.2232,68.11,30,1,14.97
3848949,La Rioja Province,AR,-30.0,-67.5,76.35,42,0,8.25
1627520,Seratak,ID,-3.4,116.2333,89.53,58,95,0.89
2723201,Bastuträsk,SE,65.0,17.6833,9.36,85,90,5.75
3385899,Tutóia,BR,-2.7619,-42.2744,91.4,58,40,13.8
2439812,Say,NE,13.1007,2.3689,89.6,6,93,16.11
1240622,Kelaniya,LK,6.9553,79.922,86.0,66,75,3.44
1280194,Qümong,CN,32.9777,98.098,28.58,74,10,3.04
2146616,Tilpa,AU,-30.95,144.4,97.45,20,41,6.13
162199,Annau,TM,37.8876,58.516,44.6,49,90,4.61
3935619,Madre de Dios,PE,-12.0,-70.25,71.87,99,100,2.82
7641247,Huangbai,CN,25.9553,116.006,72.5,45,20,4.59
1695180,Simbahan,PH,6.3032,120.5836,79.95,80,98,18.39
3424424,Atammik,GL,64.8,-52.2167,10.89,90,100,5.28
2122104,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,23.0,63,99,10.0
798536,Rabocheostrovsk,RU,64.9855,34.7661,-12.24,89,100,10.54
3844933,Maquinchao,AR,-41.25,-68.7333,71.4,21,5,34.14
2123814,Leningradskiy,RU,69.3833,178.4167,-11.92,89,99,9.33
7626924,Mokil Municipality,FM,6.688,159.757,82.8,74,100,14.92
5941588,Donkin,CA,46.1834,-59.8651,24.4,63,75,27.63
3382998,Suriname,SR,4.0,-56.0,88.66,49,99,4.99
2122229,Paratunka,RU,52.95,158.2333,23.0,63,100,5.5
5192657,Harleigh,US,40.9806,-75.9713,29.61,50,1,3.44
6947098,Rigolet,CA,54.1701,-58.4344,-2.49,86,1,12.86
1831172,Kampong Cham,KH,12.0833,105.5833,88.36,35,58,5.41
2119625,Yagodnoye,RU,64.65,170.4,-17.52,79,0,1.72
5963145,Goose Creek,CA,58.6751,-94.1448,6.8,85,20,4.61
910361,Limulunga,ZM,-15.0969,23.1376,81.77,60,78,11.07
1182872,Bhag,PK,29.0415,67.8239,86.2,13,2,2.28
5880568,Bethel,US,60.7922,-161.7558,-6.3,65,20,10.36
7839592,Longreach,AU,-23.876,143.8671,98.6,26,0,9.22
242048,Salamat Region,TD,11.0,20.5,93.04,10,100,7.56
1488616,Uk,RU,55.079,98.8586,4.87,87,99,3.11
2156785,Mossgiel,AU,-33.2667,144.5667,96.69,23,48,14.32
5609855,Teton,US,43.9166,-111.3761,27.97,80,90,13.8
1641510,Kangboi,ID,1.0833,104.05,87.39,58,75,16.11
6558470,Waddeweitz,DE,53.0064,10.971,58.26,45,40,5.75
3450206,Santa Helena de Goiás,BR,-17.8136,-50.5969,83.8,66,20,6.64
1507203,Drovyanoy,RU,72.4017,72.7625,-2.97,92,100,10.09
4704395,Lake Brownwood,US,31.8357,-99.0078,67.55,34,1,14.97
1494482,Polunochnoye,RU,60.8697,60.4153,-15.61,87,100,4.85
3419714,Kangerlussuaq,GL,67.0088,-50.6894,-5.8,59,100,10.36
2127436,Yokohama,JP,41.0833,141.25,36.68,75,75,14.97
788709,Leskovac,RS,42.9981,21.9461,47.16,71,40,5.75
6170031,Tuktoyaktuk,CA,69.4541,-133.0374,-16.6,76,75,21.85
5874713,Soo City (historical),US,66.7167,-151.4833,-13.0,53,20,3.44
3665202,Aripuanã,BR,-9.1667,-60.6333,77.58,88,100,1.77
2013865,Ust'-Uda,RU,54.1742,103.0304,0.7,88,96,6.93
648958,Lapponia,FI,68.0,27.0,-2.2,71,0,4.61
1636308,Manokwari,ID,-0.8667,134.0833,78.78,85,100,10.4
6184824,Wrigley,CA,63.25,-123.498,-10.35,86,100,1.32
5879302,Ambler,US,67.0861,-157.8514,-15.47,70,1,3.44
4890925,Elk Grove Village,US,42.0039,-87.9704,33.33,55,40,11.5
1256598,Sheoganj,IN,25.15,73.0667,88.45,12,67,1.52
1802162,Daxing,CN,22.9692,102.4061,64.36,61,64,4.41
2565267,Mhamid,MA,29.82,-5.72,72.19,29,100,32.01
6078372,Moosonee,CA,51.2793,-80.6345,27.5,63,1,19.57
5993072,Kitimat,CA,54.0524,-128.6534,41.65,93,90,10.36
2293260,Agnibilékrou,CI,7.1344,-3.2047,95.74,15,0,3.11
4493110,Spruce Pine,US,35.9154,-82.0646,41.36,44,24,4.0
3754114,Parque das Laranjeiras,BR,-3.0647,-60.0136,85.17,62,75,6.91
608073,Taskopa,KZ,48.8536,55.5819,6.44,91,97,7.16
2035399,Songyuan,CN,45.1171,124.8568,20.44,97,100,13.67
8014675,Santa Cruz da Graciosa,PT,39.0776,-28.0169,59.27,91,100,26.55
5522714,Hale Center,US,34.0642,-101.8438,53.62,32,1,19.57
3982837,Sonoita,MX,31.85,-112.8333,63.0,20,0,12.8
2146205,Tarrawingee,AU,-31.4667,141.4833,91.4,29,36,6.91
6454373,Sarralbe,FR,48.9987,7.0292,60.55,39,0,11.5
2020838,Lensk,RU,60.7253,114.9278,-15.43,83,100,7.65
2435014,Bogomia I,TD,7.7962,15.6682,98.01,9,95,3.2
205297,Tambo,CD,-8.3,27.25,81.93,64,100,3.38
2077026,Batchelor,AU,-13.0667,131.0167,87.01,85,100,1.01
108190,Ash Shurayf,SA,25.7071,39.2823,69.62,22,0,4.14
2119283,Zyryanka,RU,65.75,150.85,-26.05,81,35,1.05
3432707,La Eduvigis,AR,-26.8555,-59.0684,91.4,38,0,11.5
2204113,Malsa’a,FJ,-12.4833,177.0667,83.14,76,60,12.33
2157580,Mincha,AU,-36.0167,144.0833,91.99,30,3,15.64
564191,Duminichi,RU,53.9345,35.1099,27.1,98,98,7.49
1515580,Jargalant,MN,45.7095,97.176,37.53,57,0,6.04
2505525,Bechar Province,DZ,30.25,-3.0833,74.28,17,87,32.53
1159301,Zahedan,IR,29.4963,60.8629,66.2,34,75,4.61
7839558,Barcaldine,AU,-23.052,145.4349,93.13,28,0,2.1
2966208,Belmullet,IE,54.225,-9.9908,47.86,73,0,18.99
1491600,Snezhnogorsk,RU,68.0931,87.74,-23.37,85,97,7.07
3877770,Paiguano,CL,-30.0167,-70.5333,78.15,77,75,10.36
1529376,Korla,CN,41.7597,86.1469,48.29,47,99,6.02
5855051,‘Ewa Beach,US,21.3156,-158.0072,80.91,54,75,10.36
1580240,Hue,VN,16.4667,107.6,75.2,69,20,12.66
1488903,Turukhansk,RU,65.8167,87.9833,-29.63,81,98,7.74
1802682,Longchuan,CN,25.1615,101.2942,66.99,33,95,10.16
3405304,Bom Jesus,BR,-9.0744,-44.3586,82.56,76,85,3.71
2175958,Bicheno,AU,-41.8789,148.2886,75.15,57,7,5.66
3923057,Bolivia,BO,-17.0,-65.0,95.09,35,100,3.85
2120591,Tilichiki,RU,60.4667,166.1,-1.75,92,100,8.79
5289863,Cienega Springs,US,34.1886,-114.2247,62.73,16,1,14.97
6977912,Raha Tiga,ID,-4.8271,122.7229,89.11,57,95,13.38
142358,Bābolsar,IR,36.7025,52.6576,46.4,93,90,16.11
2525089,Castelluccio Inferiore,IT,40.0039,15.9809,59.65,68,0,1.01
2129163,Mombetsu,JP,44.3525,143.3525,28.6,80,75,16.11
2028164,Deputatsky,RU,69.3,139.9,-25.42,86,15,1.28
3927158,Torata,PE,-17.0769,-70.8433,66.87,32,96,8.79
2018571,Olyokminsk,RU,60.3736,120.4264,-16.31,84,100,5.99
4158060,Harbour Heights,US,26.9909,-82.0023,75.09,44,1,19.57
4269043,Caney,US,37.0115,-95.9353,45.18,87,90,9.22
3432990,Labardén,AR,-36.9475,-58.1038,88.68,21,2,13.22
4038282,Angaur State,PW,6.906,134.13,84.2,79,75,6.91
5984185,Isachsen,CA,78.7853,-103.5048,-22.11,84,100,14.88
5735237,Klamath,US,42.6665,-121.7508,38.3,65,90,4.61
2361373,Diapaga,BF,12.0708,1.7889,89.98,9,85,12.55
6177250,Wawota,CA,49.9,-102.0343,26.65,63,10,11.5
6943715,Fort Franklin,CA,65.209,-123.3633,-17.5,63,14,2.3
2260668,Bouenza Department,CG,-4.0,14.0,85.86,66,100,3.0
